ID,age,gender,mean1,mean2,SD,D,total_trials,exclude_incomplete,fast_rt,average_accuracy,exclude_fast,exclude_accuracy,bfi_a1,bfi_a2,bfi_a3,bfi_a4,bfi_a5,bfi_a6,bfi_a7,bfi_a8,bfi_a9,bfi_o1,bfi_o2,bfi_o3,bfi_o4,bfi_o5,bfi_o6,bfi_o7,bfi_o8,bfi_o9,bfi_e1,bfi_e2,bfi_e3,bfi_e4,bfi_e5,bfi_e6,bfi_e7,bfi_e8,bfi_n1,bfi_n2,bfi_n3,bfi_n4,bfi_n5,bfi_n6,bfi_n7,bfi_n8,bfi_c1,bfi_c2,bfi_c3,bfi_c4,bfi_c5,bfi_c6,bfi_c7,bfi_c8,bfi_c9,exclude_impossible,exclude_not_completed,mean_agreeableness,mean_openness,mean_extroversion,mean_neuroticism,mean_conscientiousness,exclude_participant
448828,30,female,859.05,861.2875,416.0411642495729,0.0053780735952797375,120,include,0,0.9916666666666667,include,include,3,4,5,4,6,6,6,5,5,5,6,4,4,4,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.888888888888889,4.333333333333333,NA,NA,NA,include
449383,42,male,1133.225,950.275,304.5834321772324,-0.6006564398208769,120,include,0,1,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,5,3,5,2,4,1,2,5,4,1,6,1,4,5,5,6,3,5,6,5,5,5,include,include,NA,NA,3.5,3,5,include
449631,32,male,759.45,847.7875,430.8485568289264,0.20503143993372,120,include,0,0.9916666666666667,include,include,3,4,3,4,4,3,3,3,4,4,6,4,5,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.4444444444444446,4.222222222222222,NA,NA,NA,include
466546,29,female,1356.625,895.0125,596.0353069364648,-0.7744717378784511,120,include,0,0.9333333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,1,4,2,3,2,2,3,4,2,2,1,2,5,3,5,6,4,6,5,6,3,include,include,NA,NA,2.625,2.25,4.777777777777778,include
467663,21,female,500.8,540.225,153.32178321764835,0.257138934681148,60,exclude,0,0.9333333333333333,include,include,4,5,4,5,5,3,4,4,4,6,6,6,6,6,6,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,5.333333333333333,NA,NA,NA,exclude
469605,25,male,719.75,666.45,548.9753355549036,-0.09708997207702305,120,include,0,0.9833333333333333,include,include,3,4,5,5,4,4,5,3,5,5,5,5,5,5,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,4.444444444444445,NA,NA,NA,include
478588,28,female,726.05,737.1125,330.23135924719827,0.033499241335584504,120,include,0,0.975,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,3,4,3,5,2,4,5,5,3,4,5,4,4,3,5,3,3,4,4,4,3,include,include,NA,NA,3.75,4,3.6666666666666665,include
516095,33,female,576.55,545.5375,115.84128249934234,-0.26771544073828774,120,include,0,0.8833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,1,1,1,5,5,1,6,6,4,6,1,6,6,1,6,4,3,6,6,6,1,include,include,NA,NA,2.25,4.375,4.333333333333333,include
487509,19,female,622.875,647.8625,222.23512922367703,0.11243721947690066,120,include,0,0.9416666666666667,include,include,2,5,4,5,5,5,6,2,4,5,5,4,4,4,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,3.6666666666666665,NA,NA,NA,include
488298,43,male,1016.325,1197.5125,872.7081599784646,0.20761522386185902,120,include,0,0.8416666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,3,5,5,5,3,1,4,4,4,4,1,2,4,3,5,3,6,4,5,5,3,include,include,NA,NA,4.625,2.875,4.222222222222222,include
499594,20,female,618.475,562.2375,223.89335634182092,-0.2511798515099373,120,include,0,0.975,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,2,5,5,6,6,4,4,3,6,4,5,5,5,5,4,5,3,5,5,4,5,2,include,include,NA,NA,5,4.5,4.222222222222222,include
510366,19,male,711.9,590.7,218.19944619390702,-0.5554551219726437,120,include,0,0.9666666666666667,include,include,2,NA,6,6,5,6,5,3,6,6,3,3,3,4,1,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,exclude,NA,3.4444444444444446,NA,NA,NA,exclude
511349,45,male,1570.5,788.4,867.4756228866153,-0.901581530784094,120,include,0,0.975,include,include,6,5,6,5,5,NA,5,5,6,5,5,4,5,5,4,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,exclude,NA,4.777777777777778,NA,NA,NA,exclude
519468,27,female,561.275,604.975,212.05356449653536,0.20608000673676033,120,include,0.008333333333333333,0.8333333333333334,include,include,3,5,4,5,5,6,5,4,5,5,5,5,5,5,4,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.666666666666667,4.888888888888889,NA,NA,NA,include
522741,46,male,731.4,691.0125,318.9070611564789,-0.12664347993280367,120,include,0,0.95,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,5,6,6,6,6,2,2,4,5,1,2,2,2,5,2,6,2,5,5,5,5,2,include,include,NA,NA,5.625,2.5,4.111111111111111,include
527128,26,female,604.75,590.275,185.98483718805022,-0.0778289252976267,120,include,0,0.85,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,5,4,6,3,6,2,1,3,2,2,5,1,3,5,3,5,3,3,5,5,5,3,include,include,NA,NA,4.625,2.375,4.111111111111111,include
539125,32,male,945.475,779.3125,598.9749451136914,-0.2774114365809754,120,include,0,0.9583333333333334,include,include,2,6,6,5,6,5,5,4,6,5,5,3,6,3,6,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5,4.333333333333333,NA,NA,NA,include
559109,58,female,922.35,799.0875,439.93736495555095,-0.2801819300173648,120,include,0,0.9583333333333334,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,6,4,6,3,3,1,2,4,1,1,4,1,1,6,5,6,3,5,6,6,5,6,include,include,NA,NA,4.25,1.875,5.333333333333333,include
548429,19,male,963.875,708.075,442.34832648805025,-0.5782773092663892,120,include,0,0.9833333333333333,include,include,5,5,4,6,5,5,5,3,5,5,6,5,6,6,5,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.777777777777778,5.111111111111111,NA,NA,NA,include
550775,17,male,744.325,744.9875,298.39905415099304,0.00222018130012127,120,include,0,1,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,4,2,5,2,5,3,4,5,5,4,5,5,5,5,2,5,3,2,4,5,5,2,include,include,NA,NA,3.875,4.5,3.6666666666666665,include
555831,18,female,640.35,629.125,202.1326602133608,-0.05553283664377391,120,include,0,0.95,include,include,1,5,1,5,6,4,5,2,5,5,6,5,6,5,6,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.7777777777777777,5.111111111111111,NA,NA,NA,include
557720,36,male,699.925,597.6125,160.59888879202276,-0.6370685424386451,120,include,0,0.9583333333333334,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,6,3,6,2,4,1,2,5,3,2,5,2,2,6,6,6,6,5,6,6,6,5,include,include,NA,NA,4.375,2.75,5.777777777777778,include
559640,28,male,1173.4,974.4375,682.4374628391048,-0.29154686082482634,120,include,0,0.9166666666666666,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,5,2,6,3,4,3,2,5,4,1,3,1,2,6,5,6,5,4,6,5,4,4,include,include,NA,NA,3.5,2.625,5,include
568128,39,male,724.7,755.1375,459.86610210228054,0.06618774434744112,120,include,0,0.975,include,include,6,6,6,6,6,4,6,5,6,6,4,4,6,6,6,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.666666666666667,5.333333333333333,NA,NA,NA,include
568742,21,female,912.175,709.05,430.2619291327835,-0.47209614945344935,120,include,0,0.9416666666666667,include,include,2,3,1,6,6,6,6,3,5,6,4,5,1,5,4,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,4.111111111111111,NA,NA,NA,include
575534,30,male,1247.55,1024.7875,597.7385589067528,-0.37267547271406826,120,include,0,0.9833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,1,1,1,1,3,4,2,4,2,2,4,2,3,6,2,5,2,4,5,2,4,1,include,include,NA,NA,1.875,2.875,3.4444444444444446,include
578307,22,male,857.85,894.2222222222222,245.9860299855501,0.14786295882070521,56,exclude,0,1,include,include,5,6,5,6,5,5,6,6,4,5,5,5,6,6,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.333333333333333,4.777777777777778,NA,NA,NA,exclude
581474,22,female,717,738.775,331.14436120094524,0.06575681953643915,120,include,0,0.9333333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,3,5,3,4,3,2,4,5,1,2,2,1,6,6,6,6,3,5,6,6,3,include,include,NA,NA,2.875,2.5,5.222222222222222,include
593293,29,female,998.95,809.5625,494.54103662361723,-0.3829560865019542,120,include,0,0.9,include,include,5,5,6,6,1,5,6,3,6,6,6,5,5,6,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.777777777777778,5.666666666666667,NA,NA,NA,include
593817,22,female,1650.875,1449.65,1785.8730791497846,-0.11267598036462857,120,include,0,0.9833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,4,5,3,5,4,3,6,4,2,5,3,4,6,5,6,3,5,6,5,6,4,include,include,NA,NA,4.375,3.875,5.111111111111111,include
597411,53,female,953.275,794.725,419.33401905618763,-0.37809954068800566,120,include,0,1,include,include,5,6,6,6,5,6,5,1,6,5,6,4,5,5,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.111111111111111,5.333333333333333,NA,NA,NA,include
627581,23,female,695.675,806.3125,434.92463818040767,0.2543831512118368,120,include,0,0.9666666666666667,include,include,3,5,5,5,5,3,4,4,5,4,6,6,5,5,6,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.333333333333333,5.222222222222222,NA,NA,NA,include
628624,21,female,604,648.575,286.3076204039993,0.15568918472062226,120,include,0,0.925,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,5,1,2,5,1,1,1,1,2,6,1,1,6,6,6,6,5,6,6,6,5,include,include,NA,NA,3.875,1.75,5.777777777777778,include
629563,42,male,509,408.4625,382.43374693967496,-0.2628886723635788,120,include,0.4666666666666667,0.6166666666666667,exclude,exclude,2,6,6,4,5,1,4,4,3,6,2,1,4,4,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.888888888888889,3.2222222222222223,NA,NA,NA,exclude
630625,28,female,930.625,807.2375,397.1980089306413,-0.3106448099581133,240,exclude,0,0.9916666666666667,include,include,3,4,6,4,5,3,3,4,6,4,6,4,5,5,6,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,4.777777777777778,NA,NA,NA,exclude
643556,27,female,682.925,696.2875,372.3883924693926,0.035883234467622024,120,include,0.008333333333333333,0.9416666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,4,4,5,3,6,3,3,4,3,2,4,3,3,3,3,4,2,3,3,3,4,3,include,include,NA,NA,4.375,3.125,3.111111111111111,include
645951,20,female,901.675,655.6625,378.7371837326469,-0.6495599338185443,120,include,0,0.925,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,5,1,5,1,4,4,2,6,5,3,6,3,5,6,4,6,5,5,6,6,5,4,include,include,NA,NA,3.5,4.25,5.222222222222222,include
648762,19,female,719.05,646.9375,452.7701192463488,-0.15926956513833918,120,include,0.008333333333333333,0.9,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,3,5,2,3,4,5,2,5,2,5,6,5,6,5,5,6,5,5,5,include,include,NA,NA,4.625,3.5,5.333333333333333,include
652654,29,male,888.9,744.025,360.053473697406,-0.40237078818396566,120,include,0,0.9583333333333334,include,include,2,5,4,6,4,3,4,3,4,5,6,5,6,5,6,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,exclude,3.888888888888889,NA,NA,NA,NA,exclude
662985,15,female,594.325,587.3625,194.178553512631,-0.03585617399064203,120,include,0,0.9083333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,5,3,4,2,4,1,3,4,2,2,4,2,3,5,5,6,3,6,6,6,5,3,include,include,NA,NA,4,2.625,5,include
659647,51,female,790.475,772.1625,300.37015632769663,-0.06096644295121484,120,include,0,0.9833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,5,4,4,2,5,2,5,5,4,3,6,2,3,5,2,3,1,1,1,2,5,1,include,include,NA,NA,3.75,3.75,2.3333333333333335,include
669471,26,male,1189.825,885.3375,423.4035033046423,-0.7191426089380248,120,include,0,0.95,include,include,4,4,6,6,4,2,3,3,2,3,4,4,3,4,4,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.7777777777777777,3.6666666666666665,NA,NA,NA,include
214776,48,male,1492.5,1035.3875,670.5676887086463,-0.6816798776575259,120,include,0,0.9916666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,5,3,4,4,5,2,2,4,2,1,4,1,3,6,3,6,2,3,5,6,3,4,include,include,NA,NA,3.875,2.375,4.222222222222222,include
233700,36,male,1478.45,1544.675,3781.5629341860863,0.017512600253538728,120,include,0,0.9833333333333333,include,include,3,5,3,4,4,3,4,1,4,6,6,5,6,4,5,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.4444444444444446,5.222222222222222,NA,NA,NA,include
246726,23,female,657.075,662.2,258.8694553012293,0.019797623454788728,120,include,0,0.9,include,include,5,5,6,6,6,6,6,5,5,4,5,4,4,5,5,3,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.555555555555555,4.333333333333333,NA,NA,NA,include
298159,29,male,1314.7,943.2,743.2195908505706,-0.4998522705447529,120,include,0,0.9666666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,6,3,5,6,6,2,3,1,1,1,6,2,4,5,6,5,3,4,4,4,5,3,include,include,NA,NA,4.5,2.5,4.333333333333333,include
343463,41,female,579.925,579.8375,214.80430544068324,-4.07347514848299e-4,120,include,0,0.8083333333333333,include,include,3,5,5,4,5,3,6,5,5,4,6,5,5,3,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.555555555555555,4.555555555555555,NA,NA,NA,include
343750,27,male,780.025,669.35,266.38681030238945,-0.41546726684540813,120,include,0,0.9916666666666667,include,include,3,4,5,5,5,3,5,4,5,4,6,2,4,4,6,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.333333333333333,4.333333333333333,NA,NA,NA,include
348917,31,female,898.275,743.95,380.8357085473497,-0.4052272319438043,120,include,0,0.8833333333333333,include,include,3,6,6,6,6,6,5,5,6,5,6,4,6,4,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.444444444444445,5.333333333333333,NA,NA,NA,include
350255,26,male,910.05,874.25,362.72926643474926,-0.09869619937722879,120,include,0,0.9083333333333333,include,include,3,5,5,6,1,4,6,6,6,5,6,4,5,5,2,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.666666666666667,4.555555555555555,NA,NA,NA,include
353512,42,male,1232.55,924.0625,578.7620633562572,-0.5330126480838644,120,include,0,0.9916666666666667,include,include,5,6,6,4,3,5,5,5,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5,6,NA,NA,NA,include
360521,29,male,1110.9,837.8125,348.39996806127584,-0.7838333095138804,120,include,0,1,include,include,4,6,3,6,6,3,6,3,6,4,6,4,6,4,6,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.777777777777778,4.888888888888889,NA,NA,NA,include
450960,38,female,950.425,945.925,230.59756725778806,-0.019514516365081124,120,include,0,0.9916666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,3,5,3,5,2,3,4,2,2,4,2,2,5,3,6,3,4,5,6,6,3,include,include,NA,NA,4.125,2.625,4.555555555555555,include
453001,20,male,756.2,761.225,363.40959714090883,0.013827372858432186,120,include,0,0.9,include,include,6,6,5,6,6,6,5,4,6,5,6,6,5,6,5,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.555555555555555,5.222222222222222,NA,NA,NA,include
455618,25,female,1030,690.55,418.5540054308224,-0.8110064545926405,120,include,0,0.9416666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,6,1,1,1,1,3,4,6,6,1,2,6,5,4,4,4,6,6,2,4,2,1,include,include,NA,NA,2.25,4.125,3.6666666666666665,include
462128,44,female,983.525,1006.9375,460.5416236507249,0.05083688161432305,120,include,0,0.9166666666666666,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,4,4,5,3,5,2,3,4,5,2,4,1,4,5,3,6,3,3,3,5,5,2,include,include,NA,NA,4,3.125,3.888888888888889,include
526620,20,female,1133.75,856.4375,600.8925792574931,-0.46150095636505883,120,include,0,0.95,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,2,5,2,5,1,2,1,1,2,4,4,2,5,5,5,6,6,6,5,6,5,include,include,NA,NA,3.75,2.125,5.444444444444445,include
548565,23,female,686.375,775.125,371.6958387830397,0.23877049657207414,120,include,0,0.975,include,include,2,6,5,5,5,5,6,5,5,4,5,4,5,2,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.888888888888889,4.111111111111111,NA,NA,NA,include
558041,28,female,1440.2,1012.7375,709.8714934302362,-0.6021688488072943,120,include,0,0.9916666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,5,2,4,2,4,1,3,4,4,2,4,2,2,5,6,6,2,6,5,5,6,4,include,include,NA,NA,3.875,2.75,5,include
579249,54,female,758.225,735.9625,239.08042257655427,-0.09311720198617068,120,include,0,0.9666666666666667,include,include,3,4,3,5,5,3,6,3,5,4,5,4,4,4,5,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.111111111111111,4.111111111111111,NA,NA,NA,include
617893,42,male,789.15,689.3875,208.5979122752724,-0.4782526292418027,120,include,0,0.975,include,include,4,4,5,4,5,3,4,4,4,4,5,5,4,5,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.111111111111111,3.888888888888889,NA,NA,NA,include
634062,32,male,676.025,770.35,395.9782906330359,0.23820750336895022,120,include,0,0.9333333333333333,include,include,3,NA,6,5,4,5,5,5,5,6,5,6,5,5,4,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,exclude,NA,4.888888888888889,NA,NA,NA,exclude
652538,35,male,1467.8,1212.1625,1153.0842168438755,-0.22169889784781666,120,include,0,0.825,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,7,2,5,2,5,4,2,5,5,2,4,2,5,5,3,7,3,3,6,5,5,2,exclude,include,NA,NA,4.25,3.625,4.333333333333333,exclude
668486,22,male,781.4,695.925,260.11172723323665,-0.32860879018867306,120,include,0,0.8333333333333334,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,5,3,6,3,4,4,3,5,3,4,3,3,3,5,2,5,3,3,4,4,4,5,include,include,NA,NA,3.875,3.5,3.888888888888889,include
664326,46,male,910.825,661.5,309.90069691237983,-0.8045319112996163,120,include,0,0.9166666666666666,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,5,3,3,2,1,3,3,2,6,1,3,6,4,6,2,2,6,5,6,5,include,include,NA,NA,3.5,2.625,4.666666666666667,include
501196,16,male,647.65,716.7625,204.6420101321436,0.3377239109182519,120,include,0,0.975,include,include,3,4,4,3,5,2,4,5,4,4,6,5,5,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.7777777777777777,4.555555555555555,NA,NA,NA,include
217118,21,male,842.7,739.6375,341.0359032784231,-0.3022042518375532,120,include,0,0.9833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,5,3,5,2,1,3,1,1,1,1,3,4,4,5,3,1,5,2,5,1,include,include,NA,NA,4.625,1.625,3.3333333333333335,include
217597,25,female,516.15,505.8625,194.0872798482156,-0.05300450399451846,120,include,0,0.9416666666666667,include,include,3,4,3,4,4,5,4,3,4,4,5,4,3,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.7777777777777777,3.888888888888889,NA,NA,NA,include
309503,22,female,731.375,640.85,247.17776621137205,-0.3662343963517668,120,include,0,0.9833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,3,2,3,4,2,2,4,2,2,2,4,5,5,5,2,4,5,5,4,5,include,include,NA,NA,2.875,2.75,4.444444444444445,include
311846,58,female,1385.6,1038.9125,514.7752705809406,-0.6734734938000263,120,include,0,1,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,5,1,5,1,4,5,2,5,4,1,5,2,4,5,6,5,6,5,6,1,5,2,include,include,NA,NA,2.625,3.5,4.555555555555555,include
340489,17,female,661.875,588.675,328.9337028678468,-0.22253724492746507,120,include,0,0.9416666666666667,include,include,4,4,5,5,4,3,4,4,5,3,5,3,4,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,4.222222222222222,NA,NA,NA,include
353222,29,female,934.925,777.2625,349.2929468871337,-0.45137613400176974,120,include,0,0.9833333333333333,include,include,1,5,3,2,6,5,5,2,5,2,5,1,2,3,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.7777777777777777,2.888888888888889,NA,NA,NA,include
